Sample_Name,salinity,VINDTA_T,Measured_T,corr_AT,corr_DIC,Salinity_in,t_in,P_in,Total_P_in,Total_Si_in,TA_in,TCO2_in,pH_in,fCO2_in,pCO2_in,HCO3_in,CO3_in,CO2_in,B_Alk_in,OH_in,P_Alk_in,Si_Alk_in,Revelle_in,WCa_in,WAr_in,xCO2_in,t_out,P_out,pH_out,fCO2_out,pCO2_out,HCO3_out,CO3_out,CO2_out,B_Alk_out,OH_out,P_Alk_out,Si_Alk_out,Revelle_out,WCa_out,WAr_out,xCO2_out
CS_B11_J7_08Aug17,31.045333333333335,24.907,18.3,2164.8488801188605,2009.7580189419273,31.045333862304688,24.906999588012695,10.015000343322754,0,0,2164.848876953125,2009.758056640625,7.790954113006592,770.1314086914062,772.5984497070312,1862.691390276602,124.69385195134625,22.372785042487934,49.35504418803317,3.431243333458129,0,0,12.780357461041278,3.092936832796782,2.0199567946075576,796.9462612178919,18.299999237060547,10.005000114440918,7.891674637634857,590.4424564477852,592.494962527113,1867.746255509849,121.5007665324094,20.511005228177666,51.744786451742385,2.369364840789243,0,0,13.035575487228314,2.9774374516120865,1.9104223505752196,604.8279853109857
CS_B11_J8_08Aug17,29.94533333333333,24.822001,18.36,1976.9164829241586,2055.3155515859594,29.94533348083496,24.82200050354004,10.015000343322754,0,0,1976.9166259765625,2055.3154296875,7.098166465759277,3920.125244140625,3932.6962890625,1915.3061890184908,25.22452203730171,114.78482259710907,10.566892928002176,0.6759236732287199,0,0,13.771626447015592,0.6308632405055882,0.4105060377589104,4056.0615027899075,18.360000610351562,10.005000114440918,7.169096457537584,3219.365119450197,3230.5479141149776,1919.9209733661353,23.07735250688857,112.31720777987773,10.467791972123548,0.44219613132078006,0,0,14.218406552905984,0.5697027427377389,0.36439199444051484,3298.093313344895
CS_B11_J9_29Aug17,28.878666666666664,24.875999,18.65,2252.504518377439,2249.168428550746,28.878665924072266,24.875999450683594,10.015000343322754,0,0,2252.504638671875,2249.16845703125,7.374977111816406,2316.5439453125,2323.96728515625,2129.3461851802967,51.707996123176954,68.11428361049076,18.528803772075136,1.25678276385592,0,0,16.98742274134092,1.303937504613988,0.8455075189933968,2397.1547316111028,18.649999618530273,10.005000114440918,7.454378206410172,1869.0422481081994,1875.5110092210482,2135.3905350249165,48.73231896921378,65.04561091983437,18.826845303741255,0.8584974051553854,0,0,17.735308380461902,1.212059877387266,0.773045330920295,1915.4830329183103
CS_B11_J10_29Aug17,30.64533333333333,24.889,18.96,2044.6592488697238,1896.6577683354801,30.645334243774414,24.888999938964844,10.015000343322754,0,0,2044.6593017578125,1896.65771484375,7.793069839477539,724.6279296875,726.94970703125,1758.5000919498616,117.05321948057458,21.10443671740907,48.653760736022264,3.415501729818803,0,0,12.67902758625893,2.9122802765747977,1.899601996605941,749.8387343081267,18.959999084472656,10.005000114440918,7.883125994581966,571.6431165490104,573.613914686414,1762.788066049623,114.33970565877038,19.529976439451982,50.75220405586323,2.4530137068139233,0,0,12.904333851009534,2.8121917731079873,1.805217937243304,586.0713502183868
CS_B11_J11_29Aug17,30.14533333333333,24.938,19.09,2044.8501722946246,2059.192140696932,30.145334243774414,24.937999725341797,10.015000343322754,0,0,2044.8502197265625,2059.192138671875,7.298773288726807,2507.371826171875,2515.40087890625,1945.022582203349,41.044673073948836,73.12490859244102,16.70149175090743,1.0881859992651963,0,0,16.252426168376335,1.0252446897425158,0.6677899133206268,2594.863343280121,19.09000015258789,10.005000114440918,7.37049422815179,2064.69735332119,2071.8040482173496,1950.146239186757,38.57422396184091,70.47170072114073,16.843520460144816,0.7555234592360381,0,0,16.90330649680122,0.9521219682534021,0.610461552534878,2117.18558918563
CS_B11_J12_29Aug17,29.845333333333325,24.938,19.16,2197.0663849470548,2128.048967593639,29.845333099365234,24.937999725341797,10.015000343322754,0,0,2197.06640625,2128.049072265625,7.568321704864502,1394.201416015625,1398.6658935546875,2009.0599124703228,78.26514343697565,40.72397685534823,29.491763465117746,2.011959591001563,0,0,15.933088017789347,1.959466070061092,1.275046409340079,1442.8577068212944,19.15999984741211,10.005000114440918,7.650005447249597,1122.3915903193117,1126.2514875407817,2014.2799183574243,75.47334167289478,38.2957727323276,30.423408856508626,1.4391489501492067,0,0,16.452347396514526,1.8668594858384941,1.1960270540131703,1151.0357532966932
CA_B12_CASE_03Aug17,28.157000000000007,24.9,19.49,2119.168539747059,2129.086212746838,28.156999588012695,24.899999618530273,10.015000343322754,0,0,2119.16845703125,2129.086181640625,7.334874629974365,2412.69921875,2420.4287109375,2014.1347806303731,43.78659707902549,71.16491557072587,16.37667359279199,1.1309856472078077,0,0,16.782662297466,1.1103081839863687,0.718075582293812,2496.79739724957,19.489999771118164,10.005000114440918,7.4018559539114275,2012.5455052957907,2019.4381743744973,2019.0042930840393,41.4246523439046,68.65734785218083,16.544639393663868,0.8105959927075415,0,0,17.414622883622176,1.0368611981061622,0.6609380048597773,2064.863945970296
CS_B12_CA_03Aug17,28.990333333333336,24.976999,19.81,2079.7239179434346,2099.9235540625723,28.990333557128906,24.976999282836914,10.015000343322754,0,0,2079.723876953125,2099.923583984375,7.2910871505737305,2617.054443359375,2625.4306640625,1983.2435936560582,39.972533089458075,76.70742992503011,15.539742857668474,1.0477142522755407,0,0,16.34820822970199,1.0074156009605564,0.6536875048416592,2708.6220663947124,19.809999465942383,10.005000114440918,7.353663534889188,2209.0695459174817,2216.605150197034,1987.7792937147508,37.7943450623223,74.3499178934735,15.641315237783388,0.7597526807633774,0,0,16.921582001248563,0.9413373375608874,0.6023326067183923,2267.466443539074
CS_B12_CON_03Aug17,29.090333333333334,24.951,20.12,2045.7048016420024,1863.692886937444,29.090333938598633,24.951000213623047,10.015000343322754,0,0,2045.7047119140625,1863.69287109375,7.895566940307617,560.1583251953125,561.9517822265625,1708.5348639351193,138.73709516568172,16.420928026598556,55.49529544821759,4.213391095481942,0,0,11.666805826618475,3.4936478427520745,2.267578183004614,579.7287458197897,20.1200008392334,10.005000114440918,7.970093300065481,460.75115136163475,462.3168149743412,1711.737175274364,136.59042602037363,15.365285832661616,57.55904014185832,3.238612110517002,0,0,11.797864618338478,3.4017777269106926,2.179149595669118,473.1348989370361
CS_B12_SE_03Aug17,29.456999999999997,24.954,20.12,2105.8341631727367,1911.1996357396965,29.457000732421875,24.95400047302246,10.015000343322754,0,0,2105.834228515625,1911.1995849609375,7.910604953765869,552.2188110351562,553.9867553710938,1746.779566276366,148.2638795703854,16.15608939646183,58.14327024079718,4.396148625666973,0,0,11.468555581986507,3.7231575391138376,2.419650775437673,571.5113864531694,20.1200008392334,10.005000114440918,7.985458173951676,453.9053501995594,455.4477513163445,1750.0375373856946,146.05497498826333,15.107022869255198,60.31773424135829,3.3795239576536233,0,0,11.591256727480754,3.628437104915991,2.327241428331635,466.10292581117545
CS_B12_J1_03Aug17,27.045333333333335,24.979,19.53,2283.7688022621096,2106.0752891296725,27.045333862304688,24.979000091552734,10.015000343322754,0,0,2283.768798828125,2106.0751953125,7.8816609382629395,664.9649658203125,667.09326171875,1941.748439856552,144.63900303255616,19.68773221741713,48.84041913599753,3.915271315062442,0,0,12.662222317451937,3.6994656147900105,2.3825090398301842,688.256972763984,19.530000686645508,10.005000114440918,7.965777788360607,532.8105582700352,534.6344446554901,1945.7021163449808,142.10701161896617,18.266047142578543,50.95033411395651,2.913286228436695,0,0,12.846372183778211,3.5834967092105625,2.2746110896444556,546.698736736824
CS_B12_J2_07Aug17,27.94533333333333,24.927999,19.35,1861.185102781692,1707.2235025519587,27.94533348083496,24.92799949645996,10.015000343322754,0,0,1861.18505859375,1707.2235107421875,7.869166851043701,551.818115234375,553.5853271484375,1574.359791415693,116.58100202183996,16.282683404512944,49.81475100387194,3.862322008097661,0,0,12.024238038766608,2.9611469060575732,1.9136689756593575,571.0841345410416,19.350000381469727,10.005000114440918,7.95462918980881,440.55046861939394,442.0619274172408,1577.8172869162356,114.30002978177623,15.106160144033858,51.933935670577725,2.8451064752766,0,0,12.19490131932123,2.8641328046495675,1.8236330066729616,451.9187696135188
CS_B12_J3_RS_07Aug17,27.578666666666667,25.004999,19.22,2273.888444191015,2291.69265803895,27.57866668701172,25.0049991607666,10.015000343322754,0,0,2273.888427734375,2291.692626953125,7.320924282073975,2690.938720703125,2699.548583984375,2167.2016893753507,45.093432797038524,79.39753149851765,15.456854087092454,1.0916820359563557,0,0,16.88938790662841,1.1488070854681558,0.7415172613713108,2785.303901818919,19.219999313354492,10.005000114440918,7.391775067175642,2219.7812582716538,2227.4093507681346,2172.726286253131,42.41835057991485,76.54801683786103,15.603272081899426,0.763435552249709,0,0,17.569659196766445,1.0652037924601405,0.6770577526851881,2276.6754581397336
CS_B12_J4_07Aug17,28.845333333333325,24.972,18.98,2204.0529971527417,2226.2788209477317,28.845333099365234,24.972000122070312,10.015000343322754,0,0,2204.052978515625,2226.27880859375,7.292970180511475,2764.767822265625,2773.617431640625,2102.774821040464,42.39556482988254,81.10849846600576,15.490316611371895,1.048624459521373,0,0,16.48441189916558,1.069647770955917,0.6936969591349739,2861.484440766087,18.979999542236328,10.005000114440918,7.365694364177814,2268.6722384120144,2276.491762026893,2108.334705461134,39.716314302140326,78.22786457307822,15.608198558112399,0.7212770760474982,0,0,17.160550427566044,0.9886209654711792,0.6309693252245879,2326.0440544416265
CS_B12_J5_03Aug17,26.845333333333325,24.945999,18.99,1805.935357196757,1839.075845297833,26.845333099365234,24.945999145507812,10.015000343322754,0,0,1805.935302734375,1839.0758056640625,7.245774745941162,2569.302490234375,2577.529052734375,1733.2094022340743,29.653031796828223,76.21338555829524,12.57892429884247,0.8988625610346332,0,0,15.82900023320166,0.7595147243839263,0.48868213508687885,2659.1451501618776,18.989999771118164,10.005000114440918,7.315456383113382,2121.983144240783,2129.2961541037794,1737.4977125440619,27.62770321220743,73.9504038329284,12.614016654744912,0.6174560102889713,0,0,16.42694918193645,0.696776392492938,0.44133238174296324,2175.7256126009165
CA_B12_J6_03Aug17,28.845333333333325,24.99,19.45,1934.3722319343249,1963.9691989425387,28.845333099365234,24.989999771118164,10.015000343322754,0,0,1934.3721923828125,1963.9693603515625,7.251334190368652,2679.48388671875,2688.05859375,1851.4592289526358,33.939621435503774,78.57046967068301,14.136749488570988,0.954271567304819,0,0,15.868290998973968,0.8563441154118027,0.5553924209426633,2773.309572699717,19.450000762939453,10.005000114440918,7.316942055907551,2240.988832368373,2248.6677179727294,1855.8761750908295,31.84174266085686,76.25140230713644,14.188350447588205,0.673391048000945,0,0,16.440976566685833,0.7933014680669014,0.5068962119586377,2299.102011735672
CA_B12_J7_03Aug17,29.378666666666664,24.933001,19.2,2181.5718263779777,2203.654535021605,29.378665924072266,24.933000564575195,10.015000343322754,0,0,2181.57177734375,2203.654541015625,7.288084030151367,2759.045166015625,2767.880615234375,2080.8542078603223,42.00359314357982,80.79669685795996,15.71805960949597,1.0448366831715494,0,0,16.3752657101081,1.0553549899654326,0.6856404945501946,2855.329672676919,19.200000762939453,10.005000114440918,7.357608381546438,2284.4407099031137,2292.2929607907913,2086.141985784211,39.45814113468531,78.05437094296616,15.828023155842384,0.73015626388278,0,0,17.015528454943528,0.9791216753617886,0.6263896490253674,2342.87896530489
CS_B12_J8_03Aug17,28.811999999999994,24.966999,19.45,1922.2047379772016,1762.6892762052041,28.812000274658203,24.966999053955078,10.015000343322754,0,0,1922.2047119140625,1762.6893310546875,7.861949920654297,576.3307495117188,578.1756591796875,1624.5041614326879,121.2725675095454,16.912595153611942,51.28703100500201,3.8824481755323585,0,0,11.991618163721151,3.0604633869549396,1.9845292299717334,596.4867207006972,19.450000762939453,10.005000114440918,7.946496577894416,461.3991470789821,462.98015953972805,1628.0568830609025,118.9301310639389,15.702309971003759,53.43142314779847,2.867709858064239,0,0,12.159705804558719,2.9636692272178666,1.8934746759400454,473.3643128296107
CS_B12_J9_03Aug17,28.811999999999994,24.893999,19.34,2205.8768942251163,2025.6178674392743,28.812000274658203,24.893999099731445,10.015000343322754,0,0,2205.876953125,2025.6180419921875,7.874237060546875,642.6304321289062,644.6893920898438,1863.9830578436952,142.7415404704485,18.89338674070703,52.45608791909326,3.9682853389965804,0,0,12.242256704876267,3.6015548780725823,2.3349022578347247,665.015452439262,19.34000015258789,10.005000114440918,7.959957065503228,512.8790240402942,514.6388503666733,1867.9752527874741,140.13416600702695,17.508566260349436,54.71643447613005,2.9280316102113324,0,0,12.415584776040465,3.4913336737976395,2.2299899658574134,526.1011433058862
CS_B12_J10_07Aug17,29.345333333333325,24.969,18.79,1960.4037638475963,1794.9629501441725,29.345333099365234,24.9689998626709,10.015000343322754,0,0,1960.40380859375,1794.962890625,7.864068508148193,581.7642211914062,583.62646484375,1652.2407407535547,125.69830462679741,17.023865554930588,52.834776938053196,3.945592341709363,0,0,11.891970837932364,3.1593109169511577,2.0525118062808296,602.1068908418349,18.790000915527344,10.005000114440918,7.959067034877472,452.93607357571085,454.5009416642158,1656.3102336403995,122.99264105750186,15.66003623738139,55.31375432316428,2.805688831906968,0,0,12.074567584460516,3.050445199912314,1.9493340212669492,464.27205880663655
CS_B12_J11_07Aug17,29.845333333333325,25,19.22,2011.0394943226092,2038.5178148372818,29.845333099365234,25,10.015000343322754,0,0,2011.03955078125,2038.5177001953125,7.255646705627441,2740.900634765625,2749.6708984375,1922.0493140703077,36.53439438529528,79.93402558024673,14.99339307252574,0.9847330030862075,0,0,15.90088058101612,0.9148262921767832,0.5953952759325369,2836.880627349774,19.219999313354492,10.005000114440918,7.3246446859084084,2272.025975548588,2279.8336026430643,1926.912986562075,34.21519473750958,77.38955273626472,15.060285993717484,0.6841728002558983,0,0,16.50832323732698,0.8464111431865068,0.54234439254194,2330.195723383255
CS_B12_J12_07Aug17,29.64533333333333,24.969,19.37,2152.4613059473777,1982.2500160136346,29.645334243774414,24.9689998626709,10.015000343322754,0,0,2152.46142578125,1982.25,7.845620155334473,670.7300415039062,672.8770141601562,1828.3089229818843,134.34447919206485,19.59661587135693,51.67317607349745,3.804843067819696,0,0,12.340646900218376,3.3688960112083515,2.1909148177799858,694.1799727773763,19.3700008392334,10.005000114440918,7.931558805708476,535.1061603895449,536.9415663929667,1832.352680838344,131.72792424178667,18.169412965175464,53.86926284378981,2.795476210403145,0,0,12.525595449990535,3.2638844936700946,2.0907822834626426,548.9179015899413
